Kingdom	ScientificName	ChineseName	Comment	DR22041504P	DR22041505P	DR22041506P	DR22041507C	DR22041508C	DR22041509B	DR22041510B	DR22041511B	DR22041512E	DR22041513E	DR22041514P	DR22041515B	DR22041516B	DR22041517B	DR22041518P	DR22041519P	DR22041520P	DR22041521P	DRzknc590	DRzknc591	DRzknc592
-	Type	-	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA
Bacteria	Streptococcus urinalis	脲链球菌	1/21	0	0	0	0	0	12.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Staphylococcus pasteuri	巴氏葡萄球菌	1/21	0	0	0	0	0	0	0	0	0	8.92	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium rutilum	铁锈色分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	8.92	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Weeksella virosa	有毒威克斯菌	3/21	0	0	0	2.94	0	2.0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroides intestinalis	肠道拟杆菌	2/21	0	0	0	0	0	0	0	5285.41	0	0	0	0	0	0	79.96	0	0	0	0	0	0
Bacteria	Peptostreptococcaceae bacterium oral taxon 113	消化链球菌科	1/21	0	0	0	0	0	12.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter pseudolwoffii	不动杆菌属*	2/21	22.35	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter pullicarnis	不动杆菌属*	2/21	0	0	0	0	37.13	0	0	0	0	0	1434.72	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptomyces fumigatiscleroticus	烟色小菌核链霉菌	3/21	0	0	0	0	14.85	0	3174.6	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Priestia flexa	弯曲芽孢杆菌	1/21	0	0	0	0	0	12.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Dermabacter vaginalis	皮杆菌属菌	1/21	0	0	0	0	0	12.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella pseudogrignonensis	假格里尼翁苍白杆菌	1/21	0	0	0	0	0	0	0	0	0	8.92	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Leuconostoc citreum	柠檬明串珠菌	2/21	0	0	0	2.94	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium lipophiloflavum	棒状杆菌属*	1/21	0	0	0	0	0	0	0	0	0	8.92	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gordonia iterans	大头茶属*	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium saccharoperbutylacetonicum	蔗糖丁醇梭菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium pseudoresistens	细杆菌属*	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas frigidaquae	玫瑰单胞菌	1/21	0	0	0	14.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Tyzzerella nexilis	梭菌属	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium paludicola	沼泽微杆菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	[Eubacterium] rectale	直肠真杆菌	2/21	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	100.98	0	0	0	0	0
Bacteria	Mycolicibacterium mageritense	-	2/21	0	0	0	0	14.85	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Rodentibacter mrazii	-	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter celticus	不动杆菌属*	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pasteurella dagmatis	达可马巴斯德氏菌	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium botulinum	肉毒梭菌	2/21	22.35	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aerococcus urinaeequi	马尿气球菌	2/21	0	0	0	2.94	29.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacillus altitudinis	高山芽孢杆菌	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Franconibacter helveticus	瑞士佛朗哥氏菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Atlantibacter subterranea	-	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Trichoderma asperellum	棘孢木霉	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella quinlivanii	昆兰军团菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium porcinum	-	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pasteurella langaaensis	兰嘎巴斯德氏菌	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Parabacteroides distasonis	狄氏副拟杆菌	2/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	67.32	0	0	0	0	0
Bacteria	Hallella seregens	需血清霍尔氏菌	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroides uniformis	单形拟杆菌	3/21	0	0	0	5.89	0	0	0	0	0	0	0	0	0	0	0	33.66	108.37	0	0	0	0
Bacteria	Peptoniphilus senegalensis	-	1/21	0	0	0	0	37.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Shigella dysenteriae	痢疾志贺氏菌	2/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	79.96	0	0	0	0	0	0
Bacteria	Achromobacter aegrifaciens	无色杆菌属*	1/21	0	0	0	14.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium casei	乳酪棒状杆菌	2/21	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	249.98	0	0	0
Bacteria	Mycolicibacterium smegmatis	耻垢分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Metarhizium album	绿僵菌属*	2/21	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	100.98	0	0	0	0	0
Bacteria	[Ochrobactrum] soli	苍白杆菌属*	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Fusobacterium massiliense	细梭菌属*	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brevibacterium sandarakinum	短杆菌属菌	1/21	0	0	0	0	37.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pantoea vagans	泛菌属菌	2/21	0	0	0	2.94	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas populi	杨属黄单胞菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus infantarius	婴儿链球菌	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aliarcobacter skirrowii	斯式弓形杆菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Aureobasidium pullulans	出芽短梗霉	1/21	0	0	0	14.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter seifertii	不动杆菌属*	2/21	0	0	0	0	7.43	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium xenopi	蟾分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Photorhabdus stackebrandtii	光杆状菌属*	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptobacillus felis	链杆菌属*	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium sanguinis	血色棒杆菌	3/21	0	0	0	5.89	0	0	0	0	0	2.97	0	0	0	0	0	0	54.19	0	0	0	0
Bacteria	Mycobacterium doricum	-	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Shigella boydii	鲍氏志贺氏菌	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399.78	0	0	0	0	0	0
Bacteria	Aeromonas encheleia	鳗鱼气单胞菌	1/21	0	0	0	0	37.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aeromonas tecta	气单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Lactobacillus iners	懒惰乳杆菌	4/21	0	0	0	5.89	7.43	2.0	0	0	0	1.49	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium schleiferi	施氏微杆菌	2/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	79.96	0	0	0	0	0	0
Bacteria	Alcaligenes pakistanensis	产硷杆菌属*	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacter terrae	土分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Klebsiella oxytoca	产酸克雷伯菌	1/21	0	0	0	0	37.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Penicillium camemberti	卡门柏青霉	2/21	0	0	0	11.77	0	0	0	0	0	0	0	0	0	0	0	0	0	83.33	0	0	0
Bacteria	Actinomyces gaoshouyii	放线菌属菌	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella ruminicola	栖瘤胃普雷沃菌	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium belfantii	棒状杆菌属*	1/21	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacteroides franklinii	-	1/21	0	0	0	0	0	0	0	0	0	7.43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia cepacia	洋葱伯克氏菌	1/21	0	0	0	11.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Paenibacillus albus	类芽孢杆菌属*	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Malassezia yamatoensis	马拉色菌属*	3/21	0	0	0	0	7.43	0	0	0	0	2.97	0	0	0	0	79.96	0	0	0	0	0	0
Bacteria	Staphylococcus xylosus	木糖葡萄球菌	2/21	22.35	0	0	8.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Paenibacillus polymyxa	多粘芽孢杆菌	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Paenibacillus physcomitrellae	类芽孢杆菌	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium afermentans	非发酵棒杆菌	2/21	0	0	0	0	14.85	0	0	0	0	0	0	0	0	0	0	67.32	0	0	0	0	0
Bacteria	Cronobacter sakazakii	阪崎克罗诺杆菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptomyces aureoverticillatus	金黄回旋链霉菌	2/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.96	100.98	0	0	0	0	0
Eukaryota:Fungi	Trichoderma gamsii	豚鼠木霉菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus Chryseobacterium massiliae	-	1/21	0	0	0	11.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella bryantii	布氏普雷沃氏菌	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.74	0	0	0	0
Bacteria	Corynebacterium pseudodiphtheriticum	假白喉棒杆菌	2/21	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	0	0	166.65	0	0	0
Bacteria	Acinetobacter bohemicus	不动杆菌属*	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Weissella cibaria	食窦魏斯氏菌	2/21	22.35	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Lactococcus hircilactis	乳球菌属*	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Staphylococcus caprae	山羊葡萄球菌	3/21	0	107.18	0	2.94	7.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Limosilactobacillus antri	胃窦乳杆菌	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.31	0	0	0
Bacteria	Escherichia fergusonii	弗格森埃希菌	2/21	0	0	0	0	0	0	0	0	148.02	0	0	0	0	0	159.91	0	0	0	0	0	0
Bacteria	Lactobacillus kefiranofaciens	马乳酒样乳杆菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Colletotrichum tofieldiae	炭疽菌属*	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium chlorophenolicum	-	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella hackeliae	哈氏军团菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter nosocomialis	医院不动杆菌	2/21	0	0	0	0	0	0	0	0	0	4.46	1434.72	0	0	0	0	0	0	0	0	0	0
Bacteria	Gordonia oryzae	戈登氏菌属*	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus macedonicus	马其顿链球菌	2/21	0	0	0	0	0	4.0	0	0	0	2.97	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Aspergillus chevalieri	谢瓦曲霉	1/21	0	0	0	11.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella yabuuchiae	薮内氏军团菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Eggerthella lenta	迟缓埃格特菌	2/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Chryseobacterium echinoideorum	金黄杆菌属*	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Vibrio hibernica	弧菌属*	2/21	0	0	0	2.94	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium aichiense	-	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium callunae	帚石南棒状杆菌	2/21	67.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Gordonia paraffinivorans	食石蜡戈登氏菌	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Malassezia sympodialis	合轴马拉色菌	3/21	0	0	0	5.89	0	0	0	1057.08	0	0	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Moraxella catarrhalis	卡他莫拉菌	1/21	0	0	0	0	0	0	12698.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter wanghuae	不动杆菌属*	2/21	0	0	0	0	7.43	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Eubacterium ruminantium	啮齿真杆菌	2/21	0	0	0	0	0	6.0	0	0	0	0	0	0	0	97.16	0	0	0	0	0	0	0
Bacteria	Niallia circulans	环状芽胞杆菌	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella copri	粪便普雷沃氏菌	3/21	22.35	0	0	0	14.85	0	0	0	0	0	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Gordonia phthalatica	戈登氏菌属菌	1/21	89.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acidipropionibacterium virtanenii	-	2/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Bordetella genomosp. 6	鲍特菌属菌	2/21	0	0	0	8.83	7.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium fortuitum	偶发分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Psychrobacter alimentarius	消化嗜冷杆菌	2/21	0	0	0	0	14.85	0	0	0	0	2.97	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella donaldsonii	军团菌属*	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Aspergillus versicolor	杂色曲霉	1/21	0	0	0	11.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Olsenella phocaeensis	欧尔森氏菌属*	3/21	0	0	0	0	0	2.0	0	0	0	2.97	0	0	0	97.16	0	0	0	0	0	0	0
Bacteria	Acinetobacter piscicola	寄鱼不动杆菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium tyrobutyricum	酪丁酸梭菌	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium vanbaalenii	范巴伦分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Anaerotignum lactatifermentans	-	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium aubagnense	-	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus Pantoea carbekii	候选属菌	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Enterococcus hirae	海氏肠球菌	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium uterequi	棒状杆菌属菌	1/21	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter tjernbergiae	谢氏不动杆菌	2/21	0	53.59	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium nebraskense	-	1/21	0	0	0	0	0	0	0	0	0	5.95	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptomyces tirandamycinicus	链霉菌	1/21	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptomyces collinus	山丘链霉菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Providencia rettgeri	雷氏普罗威登斯菌	1/21	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Agrobacterium deltaense	土壤杆菌属*	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.98	0	0	0	0	0
Bacteria	Enterococcus silesiacus	塞利西亚肠球菌	1/21	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudonocardia hierapolitana	假诺卡氏菌属*	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium conspicuum	出众分枝杆菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter wuhouensis	不动杆菌属*	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pantoea brenneri	泛菌属菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Lactobacillus jensenii	詹氏乳杆菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Candidatus Coxiella mudrowiae	候选属菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Treponema lecithinolyticum	解卵黄密螺旋体	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.56	0	0	0	0
Bacteria	Prevotella corporis	人体普雷沃氏菌	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.98	0	0	0	0	0
Bacteria	Paenibacillus xylanexedens	木聚糖芽孢杆菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Nocardia higoensis	熊本县诺卡氏菌	1/21	0	0	0	8.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium jeddahense	棒状杆菌属*	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudarthrobacter oxydans	-	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Psychrobacter immobilis	静止嗜冷杆菌	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Metschnikowia bicuspidata	-	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Providencia stuartii	斯氏普罗威登斯菌	2/21	22.35	0	0	0	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Enterococcus alcedinis	肠球菌属*	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gordonia alkanivorans	食碱戈登氏菌	2/21	0	0	0	2.94	0	0	0	0	0	2.97	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Empedobacter brevis	短稳杆菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Colletotrichum truncatum	炭疽病	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Psychrobacter pasteurii	嗜冷杆菌属*	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium imitans	棒状杆菌属菌	2/21	0	53.59	0	5.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium nanhaiense	细杆菌属*	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter cumulans	不动杆菌属*	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Phocaeicola massiliensis	-	2/21	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	33.66	0	0	0	0	0
Bacteria	Peptoniphilus grossensis	-	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella adelaidensis	阿德莱德军团菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium ammoniagenes	产氨棒杆菌	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium stationis	停滞棒状杆菌	2/21	22.35	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Ochroconis constricta	-	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.98	0	0	0	0	0
Bacteria	Acinetobacter proteolyticus	不动杆菌属*	2/21	22.35	0	0	0	14.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Lactobacillus johnsonii	约氏乳杆菌	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium insubricum	-	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomyces polynesiensis	放线菌属*	1/21	0	0	0	8.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viruses	Torque teno virus 5	细环病毒	1/21	67.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium camporealensis	棒状杆菌属菌	2/21	0	53.59	0	5.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Anaerotignum propionicum	丙酸梭菌	2/21	0	0	0	5.89	7.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium argentoratense	银色棒杆菌	2/21	0	0	0	0	0	4.0	3174.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Dermatophilus congolensis	刚果嗜皮菌	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Peptoniphilus asaccharolyticus	不解糖嗜蛋白胨菌	1/21	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter albensis	不动杆菌属*	1/21	0	0	0	8.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Penicillium decumbens	斜卧青霉	1/21	0	0	0	8.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycobacterium mantenii	-	1/21	0	0	0	0	0	0	0	0	0	4.46	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Candida tropicalis	热带念珠菌	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.98	0	0	0
Bacteria	Corynebacterium tuscaniense	棒状杆菌属*	1/21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.56	0	0	0	0
Bacteria	Xanthomonas dyei	黄单胞菌	1/21	0	0	0	0	22.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
